,d,t
125,0.1662630235468057,0.5165367965367965
126,0.1662630235468057,0.5198268398268399
127,0.1662630235468057,0.5231168831168831
128,0.1662630235468057,0.5264069264069264
129,0.1662630235468057,0.5296969696969697
130,0.1662630235468057,0.532987013
131,0.1662630235468057,0.5362770562770562
132,0.1662630235468057,0.5395670995670996
133,0.1662630235468057,0.5428571428571428
134,0.1662630235468057,0.5461471861471862
135,0.1662630235468057,0.5494372294372294
136,0.1662630235468057,0.5527272727272727
137,0.1662630235468057,0.556017316
138,0.1662630235468057,0.5593073593073593
139,0.1662630235468057,0.5625974025974025
140,0.1662630235468057,0.5658874458874459
141,0.1662630235468057,0.5691774891774892
142,0.1662630235468057,0.5724675324675325
143,0.1662630235468057,0.5757575757575757
144,0.1662630235468057,0.579047619
145,0.1662630235468057,0.5823376623376624
146,0.1662630235468057,0.5856277056277056
147,0.1662630235468057,0.5889177489177488
148,0.1662630235468057,0.5922077922077922
149,0.1662630235468057,0.5954978354978355
150,0.1662630235468057,0.5987878787878788
151,0.1662630235468057,0.6020779220779221
152,0.1662630235468057,0.6053679653679653
153,0.1662630235468057,0.6086580086580087
154,0.1662630235468057,0.6119480519480519
155,0.1662630235468057,0.6152380952380953
156,0.1662630235468057,0.6185281385281385
157,0.1662630235468057,0.6218181818181818
158,0.1662630235468057,0.6251082251082251
159,0.1662630235468057,0.6283982683982684
160,0.1662630235468057,0.6316883116883116
161,0.1662630235468057,0.634978355
162,0.1662630235468057,0.6382683982683983
163,0.1662630235468057,0.6415584415584416
164,0.1662630235468057,0.6448484848484848
165,0.1662630235468057,0.6481385281385281
166,0.1662630235468057,0.6514285714285715
167,0.1662630235468057,0.6547186147186147
168,0.1662630235468057,0.6580086580086579
169,0.1662630235468057,0.6612987012987013
170,0.1662630235468057,0.6645887445887446
171,0.1662630235468057,0.6678787878787878
172,0.1662630235468057,0.6711688311688312
173,0.1662630235468057,0.6744588744588744
174,0.1662630235468057,0.6777489177489178
175,0.1662630235468057,0.681038961
176,0.1662630235468057,0.6843290043290043
177,0.1662630235468057,0.6876190476190476
178,0.1662630235468057,0.6909090909090909
179,0.1662630235468057,0.6941991341991343
180,0.1662630235468057,0.6974891774891775
181,0.1662630235468057,0.7007792207792207
182,0.1662630235468057,0.7040692640692641
183,0.1662630235468057,0.7073593073593074
184,0.1662630235468057,0.7106493506493506
185,0.1662630235468057,0.7139393939393939
186,0.1662630235468057,0.7172294372294372
187,0.1662630235468057,0.7205194805194806
188,0.1662630235468057,0.7238095238095238
189,0.1662630235468057,0.727099567
190,0.1662630235468057,0.7303896103896104
191,0.1662630235468057,0.7336796536796537
192,0.1662630235468057,0.7369696969696969
193,0.1662630235468057,0.7402597402597402
194,0.1662630235468057,0.7435497835497835
195,0.1662630235468057,0.7468398268398269
196,0.1662630235468057,0.7501298701298701
197,0.1662630235468057,0.7534199134199134
198,0.1662630235468057,0.7567099567099567
199,0.1662630235468057,0.76
200,0.1709489524535016,0.4342857142857143
201,0.1709489524535016,0.43757575757575756
202,0.1709489524535016,0.44086580086580085
203,0.1709489524535016,0.44415584415584414
204,0.1709489524535016,0.4474458874458874
205,0.1709489524535016,0.4507359307359307
206,0.1709489524535016,0.454025974
207,0.1709489524535016,0.4573160173160173
208,0.1709489524535016,0.4606060606060606
209,0.1709489524535016,0.46389610389610386
210,0.1709489524535016,0.46718614718614715
211,0.1709489524535016,0.4704761904761905
212,0.1709489524535016,0.4737662337662337
213,0.1709489524535016,0.47705627705627707
214,0.1709489524535016,0.48034632034632035
215,0.1709489524535016,0.48363636363636364
216,0.1709489524535016,0.48692640692640693
217,0.1709489524535016,0.4902164502164502
218,0.1709489524535016,0.4935064935064935
219,0.1709489524535016,0.4967965367965368
220,0.1709489524535016,0.5000865800865801
221,0.1709489524535016,0.5033766233766234
222,0.1709489524535016,0.5066666666666666
223,0.1709489524535016,0.5099567099567099
224,0.1709489524535016,0.5132467532467533
225,0.1709489524535016,0.5165367965367965
226,0.1709489524535016,0.5198268398268399
227,0.1709489524535016,0.5231168831168831
228,0.1709489524535016,0.5264069264069264
229,0.1709489524535016,0.5296969696969697
230,0.1709489524535016,0.532987013
231,0.1709489524535016,0.5362770562770562
232,0.1709489524535016,0.5395670995670996
233,0.1709489524535016,0.5428571428571428
234,0.1709489524535016,0.5461471861471862
235,0.1709489524535016,0.5494372294372294
236,0.1709489524535016,0.5527272727272727
237,0.1709489524535016,0.556017316
238,0.1709489524535016,0.5593073593073593
239,0.1709489524535016,0.5625974025974025
240,0.1709489524535016,0.5658874458874459
241,0.1709489524535016,0.5691774891774892
242,0.1709489524535016,0.5724675324675325
243,0.1709489524535016,0.5757575757575757
244,0.1709489524535016,0.579047619
245,0.1709489524535016,0.5823376623376624
246,0.1709489524535016,0.5856277056277056
247,0.1709489524535016,0.5889177489177488
248,0.1709489524535016,0.5922077922077922
249,0.1709489524535016,0.5954978354978355
250,0.1709489524535016,0.5987878787878788
251,0.1709489524535016,0.6020779220779221
252,0.1709489524535016,0.6053679653679653
253,0.1709489524535016,0.6086580086580087
254,0.1709489524535016,0.6119480519480519
255,0.1709489524535016,0.6152380952380953
256,0.1709489524535016,0.6185281385281385
257,0.1709489524535016,0.6218181818181818
258,0.1709489524535016,0.6251082251082251
259,0.1709489524535016,0.6283982683982684
260,0.1709489524535016,0.6316883116883116
261,0.1709489524535016,0.634978355
262,0.1709489524535016,0.6382683982683983
263,0.1709489524535016,0.6415584415584416
264,0.1709489524535016,0.6448484848484848
265,0.1709489524535016,0.6481385281385281
266,0.1709489524535016,0.6514285714285715
267,0.1709489524535016,0.6547186147186147
268,0.1709489524535016,0.6580086580086579
269,0.1709489524535016,0.6612987012987013
270,0.1709489524535016,0.6645887445887446
271,0.1709489524535016,0.6678787878787878
272,0.1709489524535016,0.6711688311688312
273,0.1709489524535016,0.6744588744588744
274,0.1709489524535016,0.6777489177489178
275,0.1709489524535016,0.681038961
276,0.1709489524535016,0.6843290043290043
277,0.1709489524535016,0.6876190476190476
278,0.1709489524535016,0.6909090909090909
279,0.1709489524535016,0.6941991341991343
280,0.1709489524535016,0.6974891774891775
281,0.1709489524535016,0.7007792207792207
282,0.1709489524535016,0.7040692640692641
283,0.1709489524535016,0.7073593073593074
284,0.1709489524535016,0.7106493506493506
285,0.1709489524535016,0.7139393939393939
286,0.1709489524535016,0.7172294372294372
287,0.1709489524535016,0.7205194805194806
288,0.1709489524535016,0.7238095238095238
289,0.1709489524535016,0.727099567
290,0.1709489524535016,0.7303896103896104
291,0.1709489524535016,0.7336796536796537
292,0.1709489524535016,0.7369696969696969
293,0.1709489524535016,0.7402597402597402
294,0.1709489524535016,0.7435497835497835
295,0.1709489524535016,0.7468398268398269
296,0.1709489524535016,0.7501298701298701
297,0.1709489524535016,0.7534199134199134
298,0.1709489524535016,0.7567099567099567
299,0.1709489524535016,0.76
300,0.17569788420339547,0.4342857142857143
301,0.17569788420339547,0.43757575757575756
302,0.17569788420339547,0.44086580086580085
303,0.17569788420339547,0.44415584415584414
304,0.17569788420339547,0.4474458874458874
305,0.17569788420339547,0.4507359307359307
306,0.17569788420339547,0.454025974
307,0.17569788420339547,0.4573160173160173
308,0.17569788420339547,0.4606060606060606
309,0.17569788420339547,0.46389610389610386
310,0.17569788420339547,0.46718614718614715
311,0.17569788420339547,0.4704761904761905
312,0.17569788420339547,0.4737662337662337
313,0.17569788420339547,0.47705627705627707
314,0.17569788420339547,0.48034632034632035
315,0.17569788420339547,0.48363636363636364
316,0.17569788420339547,0.48692640692640693
317,0.17569788420339547,0.4902164502164502
318,0.17569788420339547,0.4935064935064935
319,0.17569788420339547,0.4967965367965368
320,0.17569788420339547,0.5000865800865801
321,0.17569788420339547,0.5033766233766234
322,0.17569788420339547,0.5066666666666666
323,0.17569788420339547,0.5099567099567099
324,0.17569788420339547,0.5132467532467533
325,0.17569788420339547,0.5165367965367965
326,0.17569788420339547,0.5198268398268399
327,0.17569788420339547,0.5231168831168831
328,0.17569788420339547,0.5264069264069264
329,0.17569788420339547,0.5296969696969697
330,0.17569788420339547,0.532987013
331,0.17569788420339547,0.5362770562770562
332,0.17569788420339547,0.5395670995670996
333,0.17569788420339547,0.5428571428571428
334,0.17569788420339547,0.5461471861471862
335,0.17569788420339547,0.5494372294372294
336,0.17569788420339547,0.5527272727272727
337,0.17569788420339547,0.556017316
338,0.17569788420339547,0.5593073593073593
339,0.17569788420339547,0.5625974025974025
340,0.17569788420339547,0.5658874458874459
341,0.17569788420339547,0.5691774891774892
342,0.17569788420339547,0.5724675324675325
343,0.17569788420339547,0.5757575757575757
344,0.17569788420339547,0.579047619
345,0.17569788420339547,0.5823376623376624
346,0.17569788420339547,0.5856277056277056
347,0.17569788420339547,0.5889177489177488
348,0.17569788420339547,0.5922077922077922
349,0.17569788420339547,0.5954978354978355
350,0.17569788420339547,0.5987878787878788
351,0.17569788420339547,0.6020779220779221
352,0.17569788420339547,0.6053679653679653
353,0.17569788420339547,0.6086580086580087
354,0.17569788420339547,0.6119480519480519
355,0.17569788420339547,0.6152380952380953
356,0.17569788420339547,0.6185281385281385
357,0.17569788420339547,0.6218181818181818
358,0.17569788420339547,0.6251082251082251
359,0.17569788420339547,0.6283982683982684
360,0.17569788420339547,0.6316883116883116
361,0.17569788420339547,0.634978355
362,0.17569788420339547,0.6382683982683983
363,0.17569788420339547,0.6415584415584416
364,0.17569788420339547,0.6448484848484848
365,0.17569788420339547,0.6481385281385281
366,0.17569788420339547,0.6514285714285715
367,0.17569788420339547,0.6547186147186147
368,0.17569788420339547,0.6580086580086579
369,0.17569788420339547,0.6612987012987013
370,0.17569788420339547,0.6645887445887446
371,0.17569788420339547,0.6678787878787878
372,0.17569788420339547,0.6711688311688312
373,0.17569788420339547,0.6744588744588744
374,0.17569788420339547,0.6777489177489178
375,0.17569788420339547,0.681038961
376,0.17569788420339547,0.6843290043290043
377,0.17569788420339547,0.6876190476190476
378,0.17569788420339547,0.6909090909090909
379,0.17569788420339547,0.6941991341991343
380,0.17569788420339547,0.6974891774891775
381,0.17569788420339547,0.7007792207792207
382,0.17569788420339547,0.7040692640692641
383,0.17569788420339547,0.7073593073593074
384,0.17569788420339547,0.7106493506493506
385,0.17569788420339547,0.7139393939393939
386,0.17569788420339547,0.7172294372294372
387,0.17569788420339547,0.7205194805194806
388,0.17569788420339547,0.7238095238095238
389,0.17569788420339547,0.727099567
390,0.17569788420339547,0.7303896103896104
391,0.17569788420339547,0.7336796536796537
392,0.17569788420339547,0.7369696969696969
393,0.17569788420339547,0.7402597402597402
394,0.17569788420339547,0.7435497835497835
395,0.17569788420339547,0.7468398268398269
396,0.17569788420339547,0.7501298701298701
397,0.17569788420339547,0.7534199134199134
398,0.17569788420339547,0.7567099567099567
399,0.17569788420339547,0.76
400,0.1805106416152589,0.4342857142857143
401,0.1805106416152589,0.43757575757575756
402,0.1805106416152589,0.44086580086580085
403,0.1805106416152589,0.44415584415584414
404,0.1805106416152589,0.4474458874458874
405,0.1805106416152589,0.4507359307359307
406,0.1805106416152589,0.454025974
407,0.1805106416152589,0.4573160173160173
408,0.1805106416152589,0.4606060606060606
409,0.1805106416152589,0.46389610389610386
410,0.1805106416152589,0.46718614718614715
411,0.1805106416152589,0.4704761904761905
412,0.1805106416152589,0.4737662337662337
413,0.1805106416152589,0.47705627705627707
414,0.1805106416152589,0.48034632034632035
415,0.1805106416152589,0.48363636363636364
416,0.1805106416152589,0.48692640692640693
417,0.1805106416152589,0.4902164502164502
418,0.1805106416152589,0.4935064935064935
419,0.1805106416152589,0.4967965367965368
420,0.1805106416152589,0.5000865800865801
421,0.1805106416152589,0.5033766233766234
422,0.1805106416152589,0.5066666666666666
423,0.1805106416152589,0.5099567099567099
424,0.1805106416152589,0.5132467532467533
425,0.1805106416152589,0.5165367965367965
426,0.1805106416152589,0.5198268398268399
427,0.1805106416152589,0.5231168831168831
428,0.1805106416152589,0.5264069264069264
429,0.1805106416152589,0.5296969696969697
430,0.1805106416152589,0.532987013
431,0.1805106416152589,0.5362770562770562
432,0.1805106416152589,0.5395670995670996
433,0.1805106416152589,0.5428571428571428
434,0.1805106416152589,0.5461471861471862
435,0.1805106416152589,0.5494372294372294
436,0.1805106416152589,0.5527272727272727
437,0.1805106416152589,0.556017316
438,0.1805106416152589,0.5593073593073593
439,0.1805106416152589,0.5625974025974025
440,0.1805106416152589,0.5658874458874459
441,0.1805106416152589,0.5691774891774892
442,0.1805106416152589,0.5724675324675325
443,0.1805106416152589,0.5757575757575757
444,0.1805106416152589,0.579047619
445,0.1805106416152589,0.5823376623376624
446,0.1805106416152589,0.5856277056277056
447,0.1805106416152589,0.5889177489177488
448,0.1805106416152589,0.5922077922077922
449,0.1805106416152589,0.5954978354978355
450,0.1805106416152589,0.5987878787878788
451,0.1805106416152589,0.6020779220779221
452,0.1805106416152589,0.6053679653679653
453,0.1805106416152589,0.6086580086580087
454,0.1805106416152589,0.6119480519480519
455,0.1805106416152589,0.6152380952380953
456,0.1805106416152589,0.6185281385281385
457,0.1805106416152589,0.6218181818181818
458,0.1805106416152589,0.6251082251082251
459,0.1805106416152589,0.6283982683982684
460,0.1805106416152589,0.6316883116883116
461,0.1805106416152589,0.634978355
462,0.1805106416152589,0.6382683982683983
463,0.1805106416152589,0.6415584415584416
464,0.1805106416152589,0.6448484848484848
465,0.1805106416152589,0.6481385281385281
466,0.1805106416152589,0.6514285714285715
467,0.1805106416152589,0.6547186147186147
468,0.1805106416152589,0.6580086580086579
469,0.1805106416152589,0.6612987012987013
470,0.1805106416152589,0.6645887445887446
471,0.1805106416152589,0.6678787878787878
472,0.1805106416152589,0.6711688311688312
473,0.1805106416152589,0.6744588744588744
474,0.1805106416152589,0.6777489177489178
475,0.1805106416152589,0.681038961
476,0.1805106416152589,0.6843290043290043
477,0.1805106416152589,0.6876190476190476
478,0.1805106416152589,0.6909090909090909
479,0.1805106416152589,0.6941991341991343
480,0.1805106416152589,0.6974891774891775
481,0.1805106416152589,0.7007792207792207
482,0.1805106416152589,0.7040692640692641
483,0.1805106416152589,0.7073593073593074
484,0.1805106416152589,0.7106493506493506
485,0.1805106416152589,0.7139393939393939
486,0.1805106416152589,0.7172294372294372
487,0.1805106416152589,0.7205194805194806
488,0.1805106416152589,0.7238095238095238
489,0.1805106416152589,0.727099567
490,0.1805106416152589,0.7303896103896104
491,0.1805106416152589,0.7336796536796537
492,0.1805106416152589,0.7369696969696969
493,0.1805106416152589,0.7402597402597402
494,0.1805106416152589,0.7435497835497835
495,0.1805106416152589,0.7468398268398269
496,0.1805106416152589,0.7501298701298701
497,0.1805106416152589,0.7534199134199134
498,0.1805106416152589,0.7567099567099567
499,0.1805106416152589,0.76
500,0.18538807875930077,0.4342857142857143
501,0.18538807875930077,0.43757575757575756
502,0.18538807875930077,0.44086580086580085
503,0.18538807875930077,0.44415584415584414
504,0.18538807875930077,0.4474458874458874
505,0.18538807875930077,0.4507359307359307
506,0.18538807875930077,0.454025974
507,0.18538807875930077,0.4573160173160173
508,0.18538807875930077,0.4606060606060606
509,0.18538807875930077,0.46389610389610386
510,0.18538807875930077,0.46718614718614715
511,0.18538807875930077,0.4704761904761905
512,0.18538807875930077,0.4737662337662337
513,0.18538807875930077,0.47705627705627707
514,0.18538807875930077,0.48034632034632035
515,0.18538807875930077,0.48363636363636364
516,0.18538807875930077,0.48692640692640693
517,0.18538807875930077,0.4902164502164502
518,0.18538807875930077,0.4935064935064935
519,0.18538807875930077,0.4967965367965368
520,0.18538807875930077,0.5000865800865801
521,0.18538807875930077,0.5033766233766234
522,0.18538807875930077,0.5066666666666666
523,0.18538807875930077,0.5099567099567099
524,0.18538807875930077,0.5132467532467533
525,0.18538807875930077,0.5165367965367965
526,0.18538807875930077,0.5198268398268399
527,0.18538807875930077,0.5231168831168831
528,0.18538807875930077,0.5264069264069264
529,0.18538807875930077,0.5296969696969697
530,0.18538807875930077,0.532987013
531,0.18538807875930077,0.5362770562770562
532,0.18538807875930077,0.5395670995670996
533,0.18538807875930077,0.5428571428571428
534,0.18538807875930077,0.5461471861471862
535,0.18538807875930077,0.5494372294372294
536,0.18538807875930077,0.5527272727272727
537,0.18538807875930077,0.556017316
538,0.18538807875930077,0.5593073593073593
539,0.18538807875930077,0.5625974025974025
540,0.18538807875930077,0.5658874458874459
541,0.18538807875930077,0.5691774891774892
542,0.18538807875930077,0.5724675324675325
543,0.18538807875930077,0.5757575757575757
544,0.18538807875930077,0.579047619
545,0.18538807875930077,0.5823376623376624
546,0.18538807875930077,0.5856277056277056
547,0.18538807875930077,0.5889177489177488
548,0.18538807875930077,0.5922077922077922
549,0.18538807875930077,0.5954978354978355
550,0.18538807875930077,0.5987878787878788
551,0.18538807875930077,0.6020779220779221
552,0.18538807875930077,0.6053679653679653
553,0.18538807875930077,0.6086580086580087
554,0.18538807875930077,0.6119480519480519
555,0.18538807875930077,0.6152380952380953
556,0.18538807875930077,0.6185281385281385
557,0.18538807875930077,0.6218181818181818
558,0.18538807875930077,0.6251082251082251
559,0.18538807875930077,0.6283982683982684
560,0.18538807875930077,0.6316883116883116
561,0.18538807875930077,0.634978355
562,0.18538807875930077,0.6382683982683983
563,0.18538807875930077,0.6415584415584416
564,0.18538807875930077,0.6448484848484848
565,0.18538807875930077,0.6481385281385281
566,0.18538807875930077,0.6514285714285715
567,0.18538807875930077,0.6547186147186147
568,0.18538807875930077,0.6580086580086579
569,0.18538807875930077,0.6612987012987013
570,0.18538807875930077,0.6645887445887446
571,0.18538807875930077,0.6678787878787878
572,0.18538807875930077,0.6711688311688312
573,0.18538807875930077,0.6744588744588744
574,0.18538807875930077,0.6777489177489178
575,0.18538807875930077,0.681038961
576,0.18538807875930077,0.6843290043290043
577,0.18538807875930077,0.6876190476190476
578,0.18538807875930077,0.6909090909090909
579,0.18538807875930077,0.6941991341991343
580,0.18538807875930077,0.6974891774891775
581,0.18538807875930077,0.7007792207792207
582,0.18538807875930077,0.7040692640692641
583,0.18538807875930077,0.7073593073593074
584,0.18538807875930077,0.7106493506493506
585,0.18538807875930077,0.7139393939393939
586,0.18538807875930077,0.7172294372294372
587,0.18538807875930077,0.7205194805194806
588,0.18538807875930077,0.7238095238095238
589,0.18538807875930077,0.727099567
590,0.18538807875930077,0.7303896103896104
591,0.18538807875930077,0.7336796536796537
592,0.18538807875930077,0.7369696969696969
593,0.18538807875930077,0.7402597402597402
594,0.18538807875930077,0.7435497835497835
595,0.18538807875930077,0.7468398268398269
596,0.18538807875930077,0.7501298701298701
597,0.18538807875930077,0.7534199134199134
598,0.18538807875930077,0.7567099567099567
599,0.18538807875930077,0.76
600,0.1903310818843878,0.4342857142857143
601,0.1903310818843878,0.43757575757575756
602,0.1903310818843878,0.44086580086580085
603,0.1903310818843878,0.44415584415584414
604,0.1903310818843878,0.4474458874458874
605,0.1903310818843878,0.4507359307359307
606,0.1903310818843878,0.454025974
607,0.1903310818843878,0.4573160173160173
608,0.1903310818843878,0.4606060606060606
609,0.1903310818843878,0.46389610389610386
610,0.1903310818843878,0.46718614718614715
611,0.1903310818843878,0.4704761904761905
612,0.1903310818843878,0.4737662337662337
613,0.1903310818843878,0.47705627705627707
614,0.1903310818843878,0.48034632034632035
615,0.1903310818843878,0.48363636363636364
616,0.1903310818843878,0.48692640692640693
617,0.1903310818843878,0.4902164502164502
618,0.1903310818843878,0.4935064935064935
619,0.1903310818843878,0.4967965367965368
620,0.1903310818843878,0.5000865800865801
621,0.1903310818843878,0.5033766233766234
622,0.1903310818843878,0.5066666666666666
623,0.1903310818843878,0.5099567099567099
624,0.1903310818843878,0.5132467532467533
625,0.1903310818843878,0.5165367965367965
626,0.1903310818843878,0.5198268398268399
627,0.1903310818843878,0.5231168831168831
628,0.1903310818843878,0.5264069264069264
629,0.1903310818843878,0.5296969696969697
630,0.1903310818843878,0.532987013
631,0.1903310818843878,0.5362770562770562
632,0.1903310818843878,0.5395670995670996
633,0.1903310818843878,0.5428571428571428
634,0.1903310818843878,0.5461471861471862
635,0.1903310818843878,0.5494372294372294
636,0.1903310818843878,0.5527272727272727
637,0.1903310818843878,0.556017316
638,0.1903310818843878,0.5593073593073593
639,0.1903310818843878,0.5625974025974025
640,0.1903310818843878,0.5658874458874459
641,0.1903310818843878,0.5691774891774892
642,0.1903310818843878,0.5724675324675325
643,0.1903310818843878,0.5757575757575757
644,0.1903310818843878,0.579047619
645,0.1903310818843878,0.5823376623376624
646,0.1903310818843878,0.5856277056277056
647,0.1903310818843878,0.5889177489177488
648,0.1903310818843878,0.5922077922077922
649,0.1903310818843878,0.5954978354978355
650,0.1903310818843878,0.5987878787878788
651,0.1903310818843878,0.6020779220779221
652,0.1903310818843878,0.6053679653679653
653,0.1903310818843878,0.6086580086580087
654,0.1903310818843878,0.6119480519480519
655,0.1903310818843878,0.6152380952380953
656,0.1903310818843878,0.6185281385281385
657,0.1903310818843878,0.6218181818181818
658,0.1903310818843878,0.6251082251082251
659,0.1903310818843878,0.6283982683982684
660,0.1903310818843878,0.6316883116883116
661,0.1903310818843878,0.634978355
662,0.1903310818843878,0.6382683982683983
663,0.1903310818843878,0.6415584415584416
664,0.1903310818843878,0.6448484848484848
665,0.1903310818843878,0.6481385281385281
666,0.1903310818843878,0.6514285714285715
667,0.1903310818843878,0.6547186147186147
668,0.1903310818843878,0.6580086580086579
669,0.1903310818843878,0.6612987012987013
670,0.1903310818843878,0.6645887445887446
671,0.1903310818843878,0.6678787878787878
672,0.1903310818843878,0.6711688311688312
673,0.1903310818843878,0.6744588744588744
674,0.1903310818843878,0.6777489177489178
675,0.1903310818843878,0.681038961
676,0.1903310818843878,0.6843290043290043
677,0.1903310818843878,0.6876190476190476
678,0.1903310818843878,0.6909090909090909
679,0.1903310818843878,0.6941991341991343
680,0.1903310818843878,0.6974891774891775
681,0.1903310818843878,0.7007792207792207
682,0.1903310818843878,0.7040692640692641
683,0.1903310818843878,0.7073593073593074
684,0.1903310818843878,0.7106493506493506
685,0.1903310818843878,0.7139393939393939
686,0.1903310818843878,0.7172294372294372
687,0.1903310818843878,0.7205194805194806
688,0.1903310818843878,0.7238095238095238
689,0.1903310818843878,0.727099567
690,0.1903310818843878,0.7303896103896104
691,0.1903310818843878,0.7336796536796537
692,0.1903310818843878,0.7369696969696969
693,0.1903310818843878,0.7402597402597402
694,0.1903310818843878,0.7435497835497835
695,0.1903310818843878,0.7468398268398269
696,0.1903310818843878,0.7501298701298701
697,0.1903310818843878,0.7534199134199134
698,0.1903310818843878,0.7567099567099567
699,0.1903310818843878,0.76
700,0.19534057037544036,0.4342857142857143
701,0.19534057037544036,0.43757575757575756
702,0.19534057037544036,0.44086580086580085
703,0.19534057037544036,0.44415584415584414
704,0.19534057037544036,0.4474458874458874
705,0.19534057037544036,0.4507359307359307
706,0.19534057037544036,0.454025974
707,0.19534057037544036,0.4573160173160173
